id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,RightClickDisabled,PopUpWindow,IframeOrFrame,MissingTitle,ImagesOnlyInForm,CLASS_LABEL
2806,2,1,2,53,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2807,3,1,2,135,7,0,0,0,1,0,1,0,0,8,1,0,0,0,0,0,26,41,60,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2808,7,6,2,96,1,1,0,0,0,0,3,0,0,5,1,1,0,1,0,0,61,5,22,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1
2809,3,0,2,50,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2810,8,6,4,88,4,4,0,0,0,0,0,0,0,6,1,1,0,1,1,0,61,20,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
2811,2,0,2,68,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,46,0,0,0,0,0.272727273,0,1,0,0,0,0,0,0,0,1,0
2812,1,0,2,83,11,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,13,63,0,0,0,0,0.175925926,0,0,0,0,0,0,0,0,0,0,0
2813,2,1,3,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33,22,0,0,0,0,0.391304348,0,1,0,0,0,0,0,1,0,0,0
2814,2,1,6,106,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,82,0,0,0,1,0.057692308,0,1,0,0,0,0,0,0,0,0,0
2815,1,0,6,130,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,107,0,0,0,0,0.242424242,0,1,0,0,0,0,0,1,0,0,0
2816,1,0,3,72,3,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,46,0,0,0,0,0.243243243,0,1,1,0,0,0,0,1,0,0,0
2817,2,1,2,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2818,2,1,4,93,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,64,0,0,0,0,0.177631579,0,1,1,0,1,0,0,1,0,0,0
2819,3,1,1,58,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,22,29,0,0,0,0,0.416666667,0,1,0,0,0,0,0,0,0,0,0
2820,2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,22,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2821,2,1,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2822,1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,10,0,0,0,0,0.055555556,0,1,0,0,0,0,0,0,0,0,0
2823,5,2,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,38,0,0,0,0,0.235294118,1,1,0,0,0,0,0,1,0,0,1
2824,3,1,3,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,26,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2825,4,1,6,83,4,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,26,50,0,0,0,0,0.833333333,0,1,0,0,0,0,0,1,0,0,0
2826,2,1,8,89,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,55,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0
2827,2,0,3,122,0,0,0,0,0,0,2,1,0,45,1,1,0,0,0,0,12,45,57,0,0,0,0.714285714,0,1,0,0,0,0,0,0,0,0,1
2828,2,1,7,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2829,3,1,1,59,0,0,0,0,0,0,2,1,0,9,1,1,0,0,0,0,18,15,18,0,0,0,0.241830065,0,0,0,0,0,0,0,0,0,0,0
2830,2,1,3,125,2,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,17,101,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
2831,2,0,4,73,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,13,53,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
2832,6,1,2,41,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,20,0,0,1,0,0.9,1,1,0,0,0,0,0,0,0,0,1
2833,3,1,2,37,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,14,16,0,0,0,0,0.24137931,0,1,0,0,0,0,0,1,0,0,0
2834,3,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,40,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2835,1,0,2,123,8,0,0,0,0,2,1,0,0,17,1,1,0,0,1,0,13,68,34,0,0,0,0.765957447,0,0,0,0,0,0,0,1,0,0,0
2836,4,1,3,72,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,12,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2837,1,0,3,61,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,23,9,0,0,0,0.982758621,0,1,0,0,0,0,0,1,0,0,0
2838,1,0,3,29,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,9,13,0,0,0,0,0.423076923,0,1,0,0,0,0,0,1,0,1,0
2839,4,0,1,104,11,1,0,0,0,0,0,0,0,14,1,1,0,0,1,0,19,78,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
2840,2,1,3,94,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,29,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2841,2,0,4,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2842,3,1,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2843,4,0,3,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,35,0,0,0,0,0.090909091,0,1,1,0,0,0,0,0,0,0,1
2844,1,0,3,64,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,43,0,0,0,0,0.736842105,0,1,0,0,0,0,0,1,0,0,0
2845,3,1,8,153,3,1,0,0,0,0,0,0,0,37,1,1,0,0,1,0,20,126,0,0,0,0,0.041666667,1,1,0,0,0,0,0,0,0,0,1
2846,3,1,2,74,0,0,0,0,2,0,0,0,0,9,1,1,0,0,1,0,25,42,0,0,0,0,0.878787879,1,1,0,0,0,0,0,1,0,0,0
2847,2,0,5,65,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,46,0,0,0,1,0.095238095,0,1,0,0,0,0,0,0,0,1,0
2848,1,0,2,32,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,14,11,0,0,0,0,0.041237113,0,1,1,0,1,1,0,0,0,0,0
2849,4,1,4,108,7,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,14,87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2850,1,0,2,76,7,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,14,55,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0
2851,3,1,6,77,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2852,5,1,2,58,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,30,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2853,2,0,5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2854,2,0,4,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,27,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
2855,2,0,1,114,0,0,0,0,6,0,4,3,0,20,1,0,0,0,0,0,10,10,86,0,0,0,0.181818182,0,1,0,0,0,0,0,0,0,0,0
2856,2,1,3,43,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,18,18,0,0,0,0,0.671875,0,1,0,0,0,0,0,1,0,0,0
2857,1,0,3,55,3,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,6,42,0,0,0,0,0.952380952,1,1,0,1,0,0,0,1,0,0,0
2858,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.125,0,1,0,0,0,0,0,0,0,0,0
2859,2,1,3,59,0,0,0,0,0,2,0,0,0,6,1,1,0,0,0,0,22,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2860,2,1,5,76,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,52,0,0,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0
2861,3,1,3,54,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,16,31,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2862,2,0,5,56,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,40,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
2863,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,23,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,1
2864,2,1,10,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,59,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0
2865,2,1,2,69,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,13,14,34,0,0,0,0.025641026,0,1,0,0,0,0,0,0,0,0,0
2866,2,1,2,51,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,22,11,10,0,0,0,0.65,0,1,0,0,0,0,0,1,0,0,0
2867,2,0,5,88,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,23,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2868,3,1,5,60,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,34,0,0,0,0,0.142857143,1,1,0,0,0,0,0,1,0,0,1
2869,2,1,2,69,2,2,0,0,0,0,0,0,0,18,1,1,0,1,0,0,28,34,0,0,0,0,0.0625,0,1,0,0,0,0,0,1,0,0,1
2870,2,0,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,27,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2871,3,1,3,106,8,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,24,75,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0
2872,3,1,3,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,21,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2873,2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,34,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1
2874,2,0,4,119,0,0,0,0,0,0,4,3,0,7,1,0,0,0,0,0,21,44,46,0,0,0,0.11627907,0,1,1,0,0,0,0,1,0,0,0
2875,1,0,5,121,8,0,0,0,2,0,1,0,0,6,1,1,0,0,1,0,20,71,22,0,0,0,0.388059702,0,1,1,1,1,0,0,0,0,0,0
2876,3,0,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,41,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
2877,2,0,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2878,3,1,7,104,2,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,15,82,0,0,1,0,0.625,0,1,0,0,0,0,0,0,0,0,1
2879,2,0,6,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,35,0,0,1,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1
2880,1,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2881,3,1,3,55,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,24,24,0,0,0,0,0.865384615,0,1,0,0,0,0,0,1,0,0,0
2882,4,1,2,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,20,0,0,0,0,0.2,1,1,0,0,0,0,0,1,0,0,1
2883,2,0,4,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2884,2,1,3,37,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0.073394495,0,0,0,0,0,0,0,0,0,0,0
2885,2,0,4,95,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,22,66,0,0,0,0,0.307692308,0,0,0,0,0,0,0,1,0,0,0
2886,3,1,4,119,12,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,93,0,0,0,0,0.361445783,0,1,1,0,0,0,0,1,0,0,0
2887,2,0,4,58,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2888,1,0,3,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,19,0,0,0,0,0.181818182,0,1,1,0,0,0,0,1,0,1,0
2889,2,1,5,73,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,53,0,0,0,0,0.974683544,0,1,0,0,0,0,0,1,0,0,0
2890,2,1,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2891,1,0,2,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0
2892,2,0,3,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,24,0,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0,1
2893,1,0,7,90,3,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,19,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2894,3,0,5,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,46,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
2895,1,0,6,90,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,17,66,0,0,0,0,0.991150443,1,1,0,0,0,0,0,1,0,0,0
2896,2,1,4,87,4,1,0,0,0,0,0,0,0,16,1,1,0,0,1,0,24,56,0,0,0,0,0.983050848,1,0,0,0,0,0,0,1,0,0,0
2897,4,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2898,2,0,2,56,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,29,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2899,1,0,3,58,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,14,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2900,2,1,5,122,7,0,0,0,2,0,3,2,0,17,1,1,0,0,1,0,13,57,44,0,0,0,0.927536232,0,1,1,0,0,0,0,1,0,0,0
2901,3,1,1,86,0,0,0,0,3,0,2,1,0,4,1,0,0,0,0,0,29,10,39,0,0,0,0.083333333,0,1,0,0,0,0,0,0,0,0,0
2902,2,1,3,83,5,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,25,51,0,0,0,0,0.093333333,0,1,0,0,0,0,0,0,0,0,0
2903,2,0,3,99,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,26,66,0,0,0,0,0.962962963,0,0,0,0,0,0,0,0,0,0,0
2904,3,0,3,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,35,0,0,1,0,0.285714286,1,1,0,0,0,0,0,1,0,0,1
2905,2,0,6,105,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,23,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2906,3,1,7,93,1,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,22,64,0,0,0,0,0.125,0,1,1,0,0,0,0,0,0,0,1
2907,3,1,6,79,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2908,3,1,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,22,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2909,1,0,3,56,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,13,23,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2910,2,1,3,44,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,13,0,0,0,0,0.533333333,0,0,0,1,0,0,0,0,0,0,0
2911,3,1,1,63,0,0,0,0,0,0,3,2,0,7,1,1,0,0,0,0,22,14,19,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0
2912,1,0,5,79,8,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,16,56,0,0,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0,0
2913,1,0,8,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,37,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1
2914,3,1,2,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2915,2,1,5,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,18,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
2916,2,1,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,24,0,0,0,0,0.103448276,0,1,0,0,0,0,0,0,0,0,0
2917,2,1,4,62,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,25,30,0,0,0,0,0.888888889,1,0,0,0,0,0,0,0,0,0,0
2918,3,1,3,55,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,13,35,0,0,0,0,0.363636364,0,0,0,1,0,0,0,0,0,0,0
2919,4,1,2,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,31,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
2920,3,1,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,20,0,0,0,1,0.976470588,0,1,0,0,0,0,0,0,0,0,1
2921,1,0,6,57,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,17,33,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1
2922,1,0,4,102,8,0,0,0,1,0,0,0,0,13,1,1,0,0,1,0,18,77,0,0,0,0,0.8,0,1,0,0,0,0,0,1,0,0,0
2923,3,1,2,39,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,22,10,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,1
2924,1,0,3,63,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,18,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2925,3,0,3,211,0,0,0,0,8,0,9,9,0,48,1,1,0,0,0,0,15,33,155,0,0,0,0.739130435,0,1,0,0,0,0,0,0,0,0,1
2926,1,0,2,78,0,0,0,0,1,2,2,1,0,9,1,0,0,0,0,0,9,14,47,0,0,0,0.136363636,0,1,0,0,0,0,0,1,0,0,0
2927,1,0,2,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2928,4,2,4,109,2,0,0,0,4,0,1,0,0,10,1,1,0,0,1,0,29,62,10,0,0,0,0.8125,0,0,0,0,0,0,0,1,0,0,0
2929,3,1,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,14,0,0,0,0,0.130434783,0,0,0,0,0,0,0,0,0,0,0
2930,2,0,3,46,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2931,3,1,3,75,0,0,0,0,0,0,4,3,0,4,1,0,0,0,0,0,11,22,34,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
2932,1,0,3,63,0,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,15,41,0,0,0,0,0.244186047,0,1,0,0,0,0,0,0,0,0,1
2933,2,1,3,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2934,3,1,3,70,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,31,32,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
2935,2,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2936,3,1,2,118,11,1,0,0,0,0,0,0,0,11,1,1,0,0,0,0,26,85,0,0,0,0,0.285714286,0,1,1,0,0,0,0,0,0,0,0
2937,1,0,2,69,2,0,0,0,0,0,3,2,0,8,1,0,0,0,0,0,13,10,38,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2938,1,0,0,60,0,0,0,0,0,0,3,2,0,6,1,0,0,0,0,0,8,1,43,0,0,0,0.043478261,0,1,1,0,0,0,0,0,0,0,0
2939,2,0,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,24,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
2940,3,1,4,57,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,19,31,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
2941,3,0,6,83,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,11,65,0,0,0,0,0.170731707,0,1,1,0,0,0,0,0,0,0,0
2942,2,1,6,63,2,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,11,45,0,0,0,0,0.695652174,0,1,0,0,0,0,0,0,0,0,0
2943,2,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,13,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,1
2944,1,0,3,64,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,19,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2945,3,1,2,122,0,0,0,0,1,0,5,4,0,9,1,0,0,0,0,0,17,24,73,0,0,0,0.060606061,0,1,1,0,0,0,0,1,0,0,0
2946,1,0,2,77,8,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,16,54,0,0,0,0,0.466666667,1,1,1,0,0,0,0,1,0,0,0
2947,2,0,4,67,1,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,10,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2948,2,0,6,63,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,12,44,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1
2949,5,1,2,87,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,20,60,0,0,0,1,0.083333333,1,1,1,0,1,0,0,0,0,0,1
2950,2,0,2,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,17,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
2951,3,1,5,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,40,0,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0,1
2952,3,1,1,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
2953,3,1,4,91,1,0,0,0,0,0,2,1,0,3,1,0,0,0,1,0,15,46,22,0,0,0,0.176470588,0,1,1,0,0,0,0,0,1,0,0
2954,2,1,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,10,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0
2955,1,0,3,58,2,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,38,0,0,0,0,0.094339623,0,0,0,0,0,0,0,0,0,0,0
2956,3,1,4,77,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,20,50,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2957,1,0,2,78,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,54,0,0,0,0,0.966101695,1,1,1,1,1,0,0,1,0,0,0
2958,2,0,2,63,0,0,0,0,0,0,3,2,0,7,1,0,0,0,1,0,14,18,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2959,2,1,8,86,1,1,0,0,0,0,0,0,0,9,1,1,0,0,1,0,24,55,0,0,0,0,0.045454546,0,0,0,0,0,0,0,1,0,0,0
2960,3,1,2,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,1
2961,2,1,8,75,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,16,52,0,0,0,0,0.170731707,0,0,0,0,0,0,0,1,0,0,0
2962,4,1,3,60,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,34,19,0,0,0,0,0.627329193,0,1,0,0,0,0,0,1,0,0,0
2963,2,0,2,49,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,18,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
2964,3,1,1,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2965,2,1,3,154,18,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,17,130,0,0,0,0,0.206896552,0,1,1,0,0,0,0,0,0,0,0
2966,3,0,3,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2967,2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0.438596491,0,1,1,0,1,0,0,0,0,1,0
2968,2,1,5,93,1,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,29,57,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
2969,6,1,3,101,0,0,0,0,0,2,0,0,0,13,1,1,0,0,1,0,18,76,0,0,0,0,0.142857143,1,1,0,1,0,0,0,1,0,0,1
2970,2,1,3,68,0,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,19,42,0,0,0,0,0.304347826,1,1,0,0,0,0,0,1,0,0,1
2971,3,1,6,100,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,12,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,1,0,2,76,8,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,18,51,0,0,0,0,0.589285714,0,0,0,0,0,0,0,1,0,0,0
2973,1,0,4,67,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
